﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Secció;Població;Cens;Participació 14:00;Participació 18:00;Participació 20:00;Abstenció;Vots nuls;Vots en blanc;Vots a candidatures;Vots vàlids
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;18;;1255;512;738;916;339;2;9;905;914
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;2;;1810;655;975;1210;600;1;4;1205;1209
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;20;;1065;408;573;674;391;4;8;662;670
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;21;;657;228;323;407;250;2;3;402;405
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;22;;597;219;323;403;194;1;2;400;402
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;23;;1593;634;904;1130;463;1;8;1121;1129
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;24;;1316;492;686;892;424;3;4;885;889
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;28;;1315;456;640;793;522;1;6;786;792
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;29;;1655;707;952;1178;477;4;8;1166;1174
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;3;;1100;354;522;611;489;1;2;608;610
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;30;;1602;594;884;1151;451;6;3;1142;1145
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;31;;1031;367;528;689;342;4;3;682;685
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;4;;904;339;489;609;295;1;4;604;608
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;5;;583;192;271;360;223;2;0;358;358
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;6;;818;274;445;554;264;0;5;549;554
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;7;;618;190;265;315;303;0;1;314;315
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;8;;787;254;366;432;355;0;2;430;432
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;7;9;;1209;465;640;789;420;0;6;783;789
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;1;;1528;459;708;794;734;2;4;788;792
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;11;;668;266;374;462;206;0;1;461;462
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;12;;2042;791;1154;1510;532;1;7;1502;1509
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;13;;790;295;428;556;234;2;3;551;554
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;2;;1852;642;926;1195;657;2;4;1189;1193
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;3;;1496;497;705;928;568;5;1;922;923
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;4;;570;195;288;362;208;1;2;359;361
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;5;;706;248;329;379;327;2;0;377;377
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;6;;1330;514;704;909;421;4;2;903;905
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;7;;930;261;400;512;418;4;2;506;508
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;8;;1449;504;733;931;518;0;3;928;931
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;8;9;;1000;394;502;650;350;0;4;646;650
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;1;;1124;345;490;580;544;6;3;571;574
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;10;;961;310;403;478;483;1;2;475;477
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;11;;661;232;338;400;261;1;1;398;399
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;12;;1019;373;489;598;421;0;2;596;598
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;13;;573;219;291;373;200;0;0;373;373
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;14;;1135;419;580;768;367;3;3;762;765
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;15;;1121;350;453;596;525;3;2;591;593
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;16;;1214;442;580;747;467;2;1;744;745
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;17;;885;233;348;427;458;0;1;426;427
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;18;;1290;463;583;723;567;3;3;717;720
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;19;;778;254;343;414;364;1;3;410;413
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;2;;970;222;348;418;552;0;2;416;418
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;20;;503;187;270;334;169;2;1;331;332
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;21;;1030;381;503;624;406;2;3;619;622
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;22;;971;331;480;600;371;3;3;594;597
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;23;;1106;406;561;684;422;3;2;679;681
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;24;;1406;582;810;979;427;1;2;976;978
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;25;;837;288;392;477;360;0;10;467;477
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;26;;925;345;496;609;316;0;4;605;609
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;27;;635;210;311;376;259;1;1;374;375
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;28;;1541;441;603;775;766;2;3;770;773
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;3;;631;180;300;357;274;2;3;352;355
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;30;;1095;266;428;559;536;3;2;554;556
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;31;;753;296;417;513;240;4;2;507;509
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;32;;597;186;268;314;283;0;0;314;314
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;33;;1175;465;624;757;418;2;2;753;755
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;34;;1374;515;713;921;453;0;9;912;921
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;35;;1059;381;508;677;382;2;5;670;675
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;36;;927;278;433;544;383;4;2;538;540
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;37;;626;134;202;264;362;1;0;263;263
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;38;;818;183;267;349;469;2;1;346;347
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;4;;931;146;226;282;649;0;3;279;282
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;42;;708;98;150;180;528;1;1;178;179
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;43;;1331;535;711;920;411;0;2;918;920
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;44;;668;241;349;428;240;0;2;426;428
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;45;;1213;461;651;803;410;3;3;797;800
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;47;;716;245;325;409;307;0;0;409;409
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;49;;981;361;468;568;413;2;0;566;566
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;5;;741;234;303;367;374;1;3;363;366
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;52;;660;252;362;430;230;0;3;427;430
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;53;;788;225;352;436;352;2;0;434;434
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;54;;908;264;436;583;325;1;4;578;582
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;57;;927;289;414;528;399;0;1;527;528
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;58;;1085;428;569;717;368;2;6;709;715
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;59;;863;240;399;524;339;1;2;521;523
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;6;;829;196;303;362;467;0;0;362;362
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;8;;1024;354;434;525;499;4;1;520;521
8;Barcelona;1;Barcelona;13;Barcelonès;08015;Badalona;9;9;;789;287;419;531;258;2;3;526;529
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;1;;861;335;422;524;337;1;3;520;523
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;10;;728;277;362;452;276;3;5;444;449
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;11;;942;286;409;525;417;1;0;524;524
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;12;;920;325;424;536;384;1;3;532;535
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;2;;652;140;257;329;323;2;3;324;327
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;3;;932;300;419;508;424;2;2;504;506
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;4;;906;220;334;439;467;0;2;437;439
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;5;;908;259;363;452;456;4;3;445;448
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;6;;1131;359;514;600;531;0;5;595;600
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;7;;845;282;364;460;385;1;3;456;459
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;8;;859;251;351;454;405;4;3;447;450
8;Barcelona;1;Barcelona;40;Vallès Occidental;08904;Badia del Vallès;1;9;;855;277;368;439;416;1;4;434;438
8;Barcelona;2;Catalunya Central;14;Berguedà;08016;Bagà;1;1;;1813;726;1122;1335;478;21;33;1281;1314
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25039;Baix Pallars;1;1;;268;95;148;227;41;2;11;214;225
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;1;1;;731;292;373;464;267;8;5;451;456
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;1;2;;926;318;446;569;357;1;6;562;568
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;2;1;;896;310;455;574;322;1;3;570;573
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;3;1;;2107;659;985;1294;813;9;19;1266;1285
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;3;2;;848;284;420;538;310;4;6;528;534
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;4;1;;1221;502;683;859;362;5;19;835;854
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;4;2;;1164;422;583;765;399;2;14;749;763
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;4;3;;1220;470;708;874;346;13;8;853;861
25;Lleida;4;Lleida;23;Noguera;25040;Balaguer;4;4;;1732;677;948;1233;499;9;10;1214;1224
8;Barcelona;2;Catalunya Central;24;Osona;08017;Balenyà;1;1;;2001;702;1095;1330;671;12;39;1279;1318
8;Barcelona;2;Catalunya Central;24;Osona;08017;Balenyà;1;2;;818;295;409;525;293;6;16;503;519
8;Barcelona;2;Catalunya Central;7;Bages;08018;Balsareny;1;1;;1248;438;650;861;387;31;46;784;830
8;Barcelona;2;Catalunya Central;7;Bages;08018;Balsareny;1;2;;972;364;519;642;330;27;44;571;615
8;Barcelona;2;Catalunya Central;7;Bages;08018;Balsareny;1;3;;329;109;176;224;105;5;3;216;219
43;Tarragona;8;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;1;1;;1365;520;763;959;406;3;9;947;956
43;Tarragona;8;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;1;2;;939;348;464;607;332;5;7;595;602
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;1;1;;1143;468;644;785;358;6;11;768;779
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;1;2;;739;313;444;552;187;6;5;541;546
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;1;3;;1002;402;524;702;300;6;13;683;696
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;1;4;;1372;564;776;958;414;12;25;921;946
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;1;5;;1044;450;623;747;297;4;10;733;743
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;2;1;;1297;541;763;960;337;9;19;932;951
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;2;2;;991;418;609;742;249;2;18;722;740
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;2;3;;1405;555;805;1022;383;9;18;995;1013
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;2;4;;540;235;310;380;160;3;8;369;377
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;2;5;;957;383;561;758;199;2;11;745;756
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;3;1;;1384;552;800;1040;344;5;22;1013;1035
17;Girona;3;Girona;28;Pla de l'Estany;17015;Banyoles;3;2;;1105;354;510;674;431;8;19;647;666
25;Lleida;4;Lleida;27;Pla d'Urgell;25041;Barbens;1;1;;532;275;384;457;75;11;9;437;446
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43021;Barberà de la Conca;1;1;;347;145;172;216;131;16;28;172;200
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;1;;1976;695;988;1295;681;4;17;1274;1291
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;10;;1107;363;540;716;391;1;7;708;715
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;11;;1328;492;650;849;479;6;5;838;843
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;18;;785;294;383;482;303;3;1;478;479
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;19;;1094;400;516;650;444;7;3;640;643
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;2;;962;332;474;589;373;1;4;584;588
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;20;;774;250;344;425;349;0;1;424;425
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;21;;1030;341;472;630;400;2;4;624;628
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;22;;1699;588;859;1135;564;0;8;1127;1135
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;23;;640;233;323;413;227;4;1;408;409
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;24;;731;234;349;426;305;0;2;424;426
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;25;;839;277;410;519;320;1;1;517;518
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;26;;1788;521;813;1072;716;1;5;1066;1071
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;27;;1660;513;752;1011;649;1;7;1003;1010
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;28;;1191;414;568;759;432;5;4;750;754
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;29;;1088;323;507;690;398;0;3;687;690
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;3;;1031;361;472;613;418;3;2;608;610
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;4;;1072;355;510;627;445;0;1;626;627
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;5;;1069;328;479;601;468;1;0;600;600
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;6;;790;313;430;515;275;1;4;510;514
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;7;;693;278;371;470;223;2;3;465;468
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;8;;952;300;443;560;392;4;7;549;556
8;Barcelona;1;Barcelona;40;Vallès Occidental;08252;Barberà del Vallès;1;9;;626;226;306;398;228;2;2;394;396
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;1;;637;202;279;356;281;1;0;355;355
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;10;;876;224;311;388;488;1;1;386;387
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;11;;1116;250;381;464;652;0;2;462;464
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;12;;907;264;393;469;438;0;0;469;469
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;13;;750;234;316;387;363;1;1;385;386
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;14;;938;208;321;392;546;1;2;389;391
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;15;;960;242;361;450;510;0;2;448;450
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;16;;869;196;285;378;491;0;3;375;378
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;17;;1024;248;389;453;571;1;4;448;452
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;18;;763;226;320;371;392;0;2;369;371
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;19;;1178;278;416;531;647;1;4;526;530
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;2;;575;163;228;281;294;0;2;279;281
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;20;;1216;431;624;782;434;1;4;777;781
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;21;;1117;353;519;666;451;1;0;665;665
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;22;;728;250;367;489;239;1;1;487;488
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;23;;1138;413;554;678;460;0;1;677;678
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;25;;624;212;303;391;233;0;0;391;391
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;26;;1302;283;403;522;780;2;4;516;520
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;27;;820;270;371;472;348;1;4;467;471
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;28;;869;267;408;499;370;0;2;497;499
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;29;;588;151;228;295;293;1;0;294;294
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;3;;1364;346;467;626;738;1;1;624;625
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;30;;1208;379;518;660;548;3;0;657;657
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;31;;684;153;256;342;342;0;1;341;342
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;32;;1044;324;486;594;450;2;2;590;592
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;33;;620;190;247;313;307;2;1;310;311
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;34;;524;138;194;251;273;0;1;250;251
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;35;;706;202;286;353;353;0;0;353;353
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;36;;815;253;348;426;389;0;1;425;426
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;37;;908;318;414;506;402;1;1;504;505
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;38;;705;204;313;380;325;0;0;380;380
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;39;;785;275;385;487;298;2;3;482;485
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;4;;1376;382;580;756;620;0;2;754;756
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;40;;564;196;271;319;245;5;0;314;314
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;41;;695;203;229;349;346;1;0;348;348
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;42;;1242;435;595;702;540;1;1;700;701
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;43;;908;271;422;577;331;1;3;573;576
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;44;;806;249;384;500;306;1;1;498;499
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;45;;988;270;416;533;455;1;3;529;532
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;46;;874;261;361;445;429;1;0;444;444
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;47;;913;267;384;508;405;2;3;503;506
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;48;;1071;237;359;511;560;1;3;507;510
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;49;;774;258;367;451;323;2;0;449;449
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;5;;1074;276;390;479;595;1;2;476;478
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;50;;810;241;360;458;352;1;2;455;457
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;51;;849;323;344;443;406;1;1;441;442
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;52;;1333;479;711;897;436;1;4;892;896
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;53;;1104;248;488;596;508;2;0;594;594
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;54;;710;230;354;425;285;1;0;424;424
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;55;;901;401;542;601;300;0;3;598;601
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;6;;641;176;260;311;330;0;0;311;311
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;7;;794;212;301;373;421;0;2;371;373
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;8;;1192;278;424;513;679;4;3;506;509
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;1;9;;947;262;374;463;484;0;3;460;463
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;1;;1092;394;550;696;396;1;4;691;695
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;10;;1214;450;646;801;413;2;3;796;799
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;100;;1139;394;591;762;377;2;0;760;760
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;101;;974;316;463;609;365;5;4;600;604
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;102;;1866;679;949;1210;656;4;1;1205;1206
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;103;;1757;671;1006;1237;520;2;5;1230;1235
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;104;;1372;563;805;1024;348;4;4;1016;1020
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;105;;1752;658;930;1208;544;4;6;1198;1204
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;106;;776;312;434;560;216;1;0;559;559
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;107;;1206;473;679;853;353;1;2;850;852
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;108;;1072;378;525;662;410;2;1;659;660
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;109;;1174;442;618;750;424;0;1;749;750
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;11;;894;364;511;619;275;0;0;619;619
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;110;;1192;437;582;768;424;0;3;765;768
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;111;;961;351;528;657;304;2;2;653;655
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;112;;1231;500;741;951;280;0;1;950;951
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;113;;838;283;446;550;288;1;4;545;549
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;114;;981;313;456;598;383;1;3;594;597
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;115;;1011;306;477;605;406;2;2;601;603
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;116;;1319;435;762;802;517;4;4;794;798
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;117;;967;342;488;620;347;0;3;617;620
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;118;;805;342;485;597;208;2;1;594;595
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;119;;876;283;420;501;375;3;1;497;498
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;12;;1295;504;716;942;353;0;1;941;942
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;120;;1051;375;550;654;397;7;1;646;647
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;121;;1139;376;560;706;433;0;1;705;706
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;122;;1225;534;727;923;302;2;2;919;921
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;123;;1049;410;572;701;348;2;3;696;699
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;124;;868;315;444;577;291;2;0;575;575
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;125;;862;335;454;562;300;1;1;560;561
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;126;;825;321;467;558;267;1;1;556;557
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;127;;757;275;374;498;259;1;3;494;497
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;128;;1286;499;708;896;390;4;5;887;892
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;129;;975;356;550;731;244;1;7;723;730
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;13;;1029;414;576;714;315;2;2;710;712
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;130;;910;309;458;578;332;1;4;573;577
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;131;;976;328;490;662;314;1;2;659;661
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;132;;962;383;533;624;338;5;2;617;619
8;Barcelona;1;Barcelona;13;Barcelonès;08019;Barcelona;10;133;;1250;484;661;833;417;3;1;829;830
